Date,Close
2023-01-03 00:00:00-05:00,143.11087036132812
2023-01-04 00:00:00-05:00,147.44970703125
2023-01-05 00:00:00-05:00,142.61102294921875
2023-01-06 00:00:00-05:00,148.5493927001953
2023-01-09 00:00:00-05:00,156.23728942871094
2023-01-10 00:00:00-05:00,159.04652404785156
2023-01-11 00:00:00-05:00,159.9662628173828
2023-01-12 00:00:00-05:00,165.06488037109375
2023-01-13 00:00:00-05:00,168.94383239746094
2023-01-17 00:00:00-05:00,176.9716339111328
2023-01-18 00:00:00-05:00,173.72251892089844
2023-01-19 00:00:00-05:00,167.6041717529297
2023-01-20 00:00:00-05:00,178.34124755859375
2023-01-23 00:00:00-05:00,191.87753295898438
2023-01-24 00:00:00-05:00,192.59735107421875
2023-01-25 00:00:00-05:00,193.1772003173828
2023-01-26 00:00:00-05:00,197.96588134765625
2023-01-27 00:00:00-05:00,203.59434509277344
2023-01-30 00:00:00-05:00,191.56764221191406
2023-01-31 00:00:00-05:00,195.3166046142578
2023-02-01 00:00:00-05:00,209.37277221679688
2023-02-02 00:00:00-05:00,217.03067016601562
2023-02-03 00:00:00-05:00,210.9423370361328
2023-02-06 00:00:00-05:00,210.83236694335938
2023-02-07 00:00:00-05:00,221.66940307617188
2023-02-08 00:00:00-05:00,221.98931884765625
2023-02-09 00:00:00-05:00,223.30894470214844
2023-02-10 00:00:00-05:00,212.59188842773438
2023-02-13 00:00:00-05:00,217.82046508789062
2023-02-14 00:00:00-05:00,229.64723205566406
2023-02-15 00:00:00-05:00,227.57778930664062
2023-02-16 00:00:00-05:00,219.9598846435547
2023-02-17 00:00:00-05:00,213.82156372070312
2023-02-21 00:00:00-05:00,206.49356079101562
2023-02-22 00:00:00-05:00,207.48329162597656
2023-02-23 00:00:00-05:00,236.57533264160156
2023-02-24 00:00:00-05:00,232.79637145996094
2023-02-27 00:00:00-05:00,234.94577026367188
2023-02-28 00:00:00-05:00,232.09657287597656
2023-03-01 00:00:00-05:00,226.91796875
2023-03-02 00:00:00-05:00,233.0762939453125
2023-03-03 00:00:00-05:00,238.834716796875
2023-03-06 00:00:00-05:00,235.4756317138672
2023-03-07 00:00:00-05:00,232.8559112548828
2023-03-08 00:00:00-05:00,241.78497314453125
2023-03-09 00:00:00-05:00,234.33575439453125
2023-03-10 00:00:00-05:00,229.62623596191406
2023-03-13 00:00:00-04:00,229.63624572753906
2023-03-14 00:00:00-04:00,240.6051025390625
2023-03-15 00:00:00-04:00,242.2549285888672
2023-03-16 00:00:00-04:00,255.38357543945312
2023-03-17 00:00:00-04:00,257.223388671875
2023-03-20 00:00:00-04:00,258.97320556640625
2023-03-21 00:00:00-04:00,261.962890625
2023-03-22 00:00:00-04:00,264.6526184082031
2023-03-23 00:00:00-04:00,271.8818664550781
2023-03-24 00:00:00-04:00,267.7622985839844
2023-03-27 00:00:00-04:00,265.28253173828125
2023-03-28 00:00:00-04:00,264.07269287109375
2023-03-29 00:00:00-04:00,269.81207275390625
2023-03-30 00:00:00-04:00,273.8016662597656
2023-03-31 00:00:00-04:00,277.7412414550781
2023-04-03 00:00:00-04:00,279.6210632324219
2023-04-04 00:00:00-04:00,274.5015869140625
2023-04-05 00:00:00-04:00,268.7821960449219
2023-04-06 00:00:00-04:00,270.3420104980469
2023-04-10 00:00:00-04:00,275.761474609375
2023-04-11 00:00:00-04:00,271.6618957519531
2023-04-12 00:00:00-04:00,264.922607421875
2023-04-13 00:00:00-04:00,264.6026306152344
2023-04-14 00:00:00-04:00,267.55230712890625
2023-04-17 00:00:00-04:00,269.9920349121094
2023-04-18 00:00:00-04:00,276.6413879394531
2023-04-19 00:00:00-04:00,279.2810974121094
2023-04-20 00:00:00-04:00,271.011962890625
2023-04-21 00:00:00-04:00,271.16192626953125
2023-04-24 00:00:00-04:00,270.39202880859375
2023-04-25 00:00:00-04:00,262.3828430175781
2023-04-26 00:00:00-04:00,269.5321044921875
2023-04-27 00:00:00-04:00,272.2318420410156
2023-04-28 00:00:00-04:00,277.4612731933594
